what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774007168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774008023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774008776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774015652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774021094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774027044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774028272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774033700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774035077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774040079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774041295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774046259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774088901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774095642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774112401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774114838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774115773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774119207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774121789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774125882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774128016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774128800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774131949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774132643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774138182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774138512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774139362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774145947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774146890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774154109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774155744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774159465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774160653
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365774161845
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365774162425
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365774162508
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1365774163635
started,bundle,org.eclipse.mylyn.java.tasks,3.8.3.v20130107-0100,"org.eclipse.mylyn.java.tasks",1365774191222
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1365774191269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365774191311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365774194133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774204963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774258601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774262592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774295582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774304156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774305839
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365774308181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774319528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774334398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774335758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774337398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774338869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774341155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774344798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774344919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774346411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774348531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774348960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774352211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774369236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774393392
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365774397584
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365774397796
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365774398867
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365774399098
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1365774405054
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365774410431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774433694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774434470
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1365774446811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365774448309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774450827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774530005
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365774534735
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365774536134
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365774536339
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365774536837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774538190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774539263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774539897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774563645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774573066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774573209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774574277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774665593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774666493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774704410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774708888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774721133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774724607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774751630
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365774758586
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365774758800
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1365774759225
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365774759362
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1365774759702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774761738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774762974
