what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365784035896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365784042571
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784045269
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784045492
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784053708
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365784054987
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784056000
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365784056190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365784061035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784082258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784082610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784082847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1365784084083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784104467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784105531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784106795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784110139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784184087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784185231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784185678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784189608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784220413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784227527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784228514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784228969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784231944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784268720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784269892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784270343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784272536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784295172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784297666
activated,view,com.android.ide.eclipse.ddms,,"com.android.ide.eclipse.ddms.views.LogCatView",1365784315601
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365784322426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784372747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784374945
activated,view,com.android.ide.eclipse.ddms,,"com.android.ide.eclipse.ddms.views.LogCatView",1365784389656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784411461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784413768
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365784455571
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365784464335
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784466426
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784469449
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365784472410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365784478869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365784479588
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365784487854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365784488742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784493029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784494204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784494614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784505536
activated,view,com.android.ide.eclipse.ddms,,"com.android.ide.eclipse.ddms.views.LogCatView",1365784518121
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365784518610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784522952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784524983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784555677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784580739
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784630139
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365784630296
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784630911
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365784631101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784662523
error,log,,,"Warning: Ignoring name conflict in resource file for name action_settings",1365784672232
error,log,,,"Warning: Ignoring name conflict in resource file for name hello_world",1365784672233
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1365784672238
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_vertical_margin",1365784672239
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1365784672246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784672449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1365784672465
error,log,,,"Current file is not a match for the given config.",1365784672552
error,log,,,"Current file is not a match for the given config.",1365784672553
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784672709
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784672777
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784678791
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784679091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365784687067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365784689428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365784690329
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784693823
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784694565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365784695318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784700469
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784706111
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784706293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784706923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784707888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784711091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784711995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784712692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365784722654
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784724188
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784724388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365784725695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784726766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365784728373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365784728926
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784736435
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784736623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365784738896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784741150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784742777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784744211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784744831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784745558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784745855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784746131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784746398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784746577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1365784748105
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784753506
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1365784754026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365784756248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784758894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784765110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784765548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784768368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365784768440
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784776164
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784778564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784780908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784790357
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1365784790367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1365784790367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784792168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784793917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365784793927
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1365784794348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784799154
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1365784810230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784810375
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1365784810385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1365784810385
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784813792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365784816864
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784818124
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784820559
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784830779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365784830780
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784832220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784839460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784840199
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784840209
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784841331
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784846882
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784847076
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365784850113
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365784850761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784862460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784869984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365784932745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784953226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784955530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784964971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784969929
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1365784979558
activated,view,com.android.ide.eclipse.ddms,,"com.android.ide.eclipse.ddms.views.LogCatView",1365784982695
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365784983238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784988228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784989525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784990445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365784992520
activated,view,com.android.ide.eclipse.ddms,,"com.android.ide.eclipse.ddms.views.LogCatView",1365784996897
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365785005744
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365785010755
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365785017931
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365785020008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785041919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785043393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785044391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785046789
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365785046817
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365785047909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785052801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785053974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785054425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785072755
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365785090012
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365785091208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365785098993
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365785100645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365785105531
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365785123352
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365785124531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365785129815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365785130621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365785136525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365785139149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785150237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785151436
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365785152661
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365785153498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785158236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785159519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785169350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785171694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365785198817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1365785199845
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365785202102
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365785204292
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365785204519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365785204587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365785208997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785219511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785220103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785223721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785223840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785226629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785226744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785233259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785234185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785234665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785238348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785261011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785262782
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365785263300
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1365785264017
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1365785264028
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1365785264057
