what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777087911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777088190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777132315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777159203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777163860
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1365777172039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777176058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777218864
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365777220393
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365777220647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777228078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777232223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777235249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777246606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365777249159
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365777258211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777265053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777270099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777276596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777277284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777277529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777283897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777284182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777286464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365777289148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777292822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777293480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777293845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777307294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777309581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777316757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777324423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777325267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777325494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777333237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365777336035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777344884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777345422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777350780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777355870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365777361326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777362732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777363383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777363588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777397280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777426885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777429310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777433148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777458033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777460617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777461812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777462856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777466247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777494608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777495114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777527151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777528226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777532699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777533690
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365777552250
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365777552403
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365777563948
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365777564200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777567451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777588605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777591029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777602577
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365777603885
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365777604857
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365777606382
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365777607585
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365777607663
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365777616382
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365777616983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777624119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777628466
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365777630528
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365777630752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777686418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777687568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777688091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777689527
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365777694315
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365777694535
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365777696452
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365777697368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777700571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777704528
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365777705368
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365777706049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365777710541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777712157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777713398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777768385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777769553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777788605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777791048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777794823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777795734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365777797033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778236672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778239846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778240634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778240799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778898821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778922418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778953125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778965202
error,log,,,"Warning: Ignoring name conflict in resource file for name action_settings",1365778984600
error,log,,,"Warning: Ignoring name conflict in resource file for name hello_world",1365778984601
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1365778984607
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_vertical_margin",1365778984608
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1365778984617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778984844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1365778984855
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365778985140
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365778985227
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365778986577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778988022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778988658
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365778989738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365778994011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778999249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365778999755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365779014485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779024332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779025042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779043354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779046635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779048827
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365779077316
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365779094593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365779095911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365779096546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779117429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779126781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779127472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779127886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779128326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779128851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779132977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779147852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779149609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779150103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779156018
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365779162034
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365779162238
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365779164461
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365779164656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779199539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779200211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779200423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779216145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779219243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779267062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365779271184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779281335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779281436
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365779310053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779350408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779350891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779373485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779390364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779390761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779394560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779397449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779397824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779398165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365779401055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779421216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779421340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779430444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779430549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779435983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1365779437784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779439208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1365779440275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779441787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779443788
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1365779443825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779444445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1365779445344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779447051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779456451
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1365779456480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779457117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779461347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365779462924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1365779463998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779469399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779469983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779492295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779497209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779497512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779504227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779506148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779510233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779522866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779575615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779578234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779615129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779618026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779618843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779619492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779620018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779620650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779622667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779624560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779626149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779626422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779629758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779662649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779665378
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365779669275
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365779669484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365779669561
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365779674340
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365779674511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779677217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779808902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779813816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779816357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779817427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779830267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779832596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779841754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779843111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779870512
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365779875211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365779882121
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365779885987
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365779889208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779898694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779899915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779906501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365779912609
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365779922340
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365779928263
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365779947892
