what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1365772453851
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1365772453867
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1365772453936
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1365772453947
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1365772453977
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1365772454002
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1365772454017
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1365772454017
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1365772454044
started,bundle,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.adt",1365772454044
started,bundle,com.android.ide.eclipse.base,21.1.0.v201302060044-569685,"com.android.ide.eclipse.base",1365772454065
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1365772454141
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1365772454242
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1365772454276
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1365772454400
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1365772454460
started,bundle,org.eclipse.egit.core,2.3.1.201302201838-r,"org.eclipse.egit.core",1365772454484
started,bundle,org.eclipse.egit.ui,2.3.1.201302201838-r,"org.eclipse.egit.ui",1365772454512
started,bundle,org.eclipse.jgit,2.3.1.201302201838-r,"org.eclipse.jgit",1365772454512
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.core",1365772454530
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.ui",1365772454539
started,bundle,org.eclipse.mylyn.commons.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.core",1365772454539
started,bundle,org.eclipse.mylyn.commons.net,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.net",1365772454539
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.core",1365772454557
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.feed",1365772454574
started,bundle,org.eclipse.mylyn.commons.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.ui",1365772454596
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.workbench",1365772454614
started,bundle,org.eclipse.mylyn.context.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.core",1365772454614
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.tasks.ui",1365772454633
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.monitor.ui",1365772454646
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.ui",1365772454700
os,sysinfo,,,"win32",1365772454708
arch,sysinfo,,,"x86_64",1365772454708
ws,sysinfo,,,"win32",1365772454708
locale,sysinfo,,,"en_US",1365772454708
processors,sysinfo,,,"8",1365772454708
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1365772454708
java.runtime.version,sysinfo,,,"1.7.0-b147",1365772454708
java.specification.name,sysinfo,,,"Java Platform API Specification",1365772454708
java.specification.vendor,sysinfo,,,"Oracle Corporation",1365772454708
java.specification.version,sysinfo,,,"1.7",1365772454708
java.vendor,sysinfo,,,"Oracle Corporation",1365772454708
java.version,sysinfo,,,"1.7.0",1365772454708
java.vm.info,sysinfo,,,"mixed mode",1365772454708
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1365772454708
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1365772454708
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1365772454708
java.vm.specification.version,sysinfo,,,"1.7",1365772454708
java.vm.vendor,sysinfo,,,"Oracle Corporation",1365772454708
java.vm.version,sysinfo,,,"21.0-b17",1365772454708
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1365772455033
started,bundle,org.eclipse.mylyn.team.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.team.ui",1365772455061
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1365772455067
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1365772455100
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1365772455263
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1365772455868
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1365772456138
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1365772456556
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1365772456591
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1365772456648
started,bundle,com.android.ide.eclipse.traceview,21.1.0.v201302060044-569685,"com.android.ide.eclipse.traceview",1365772463768
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365772474355
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365772474396
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1365772474427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772482513
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1365772489685
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365772569706
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1365772622891
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1365772622996
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1365772623398
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1365772623826
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1365772623840
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1365772623886
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1365772623888
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1365772624756
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1365772624798
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1365772624817
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1365772624829
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1365772625141
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1365772625420
error,log,,,"Failed to load properties file for project 'Recolectapp'",1365772626065
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1365772626124
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1365772626146
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1365772626634
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1365772626739
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1365772626776
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1365772627029
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1365772627155
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1365772627377
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1365772627860
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1365772628027
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1365772628078
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1365772628130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772629589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1365772629597
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1365772632769
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1365772634438
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1365772634678
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1365772634834
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365772635025
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365772636038
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1365772636722
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1365772636808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772669423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772672956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772675616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772685152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772686082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772686736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772686870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772696587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772698120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772699050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772699411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772702305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772702905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772768488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772771917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772797769
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365772797957
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365772799344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772802174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772803602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365772806720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772808474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772810055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772811424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772812416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772817126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772818106
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365772834105
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365772867730
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365772870030
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365772872228
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365772879846
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365772886253
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365772888113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772893700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772895352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772901353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772902171
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365772921779
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365772927080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772938054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772941615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772941910
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1365772948723
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1365772948980
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1365772949091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772949538
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365772951408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365772952760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365772953810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772960335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772964711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772967871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772972653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772975707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365772977184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365772978923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365772979695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365772994572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365773002546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365773003259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365773012040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365773016409
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365773024618
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365773033038
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365773035989
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365773051931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365773053048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365773053974
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1365773088912
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365773096802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365773110123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365773113383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365773117720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365773119896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365773126907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365773129653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365773147211
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365773155211
