what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365774972352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775045035
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365775045051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775046757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775047481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775051317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775118268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365775118288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775122352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775124038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775136463
error,log,,,"No command output when running: 'am start -n com.transporte.recolectapp/com.transporte.recolectapp.MainActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1365775141421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775144002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775150396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775161384
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365775161409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775162990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775165595
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1365775166155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775167208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775168440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775169717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775174316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775181256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775182112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775182121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775187102
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1365775187122
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1365775187513
started,bundle,org.eclipse.mylyn.context.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.ui",1365775187708
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1365775187737
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1365775187861
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1365775187931
started,bundle,org.eclipse.mylyn.ide.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.ide.ui",1365775188670
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1365775188690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775189775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775197890
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1365775201105
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1365775201154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775202370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775203178
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365775205032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775215205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775216853
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1365775222256
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1365775222389
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1365775223907
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1365775230166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775232202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775233135
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1365775238705
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1365775239211
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1365775239244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775243575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775246497
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1365775248167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775251233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775251922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775252202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775253213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775253604
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1365775254372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775256921
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1365775259355
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365775259377
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365775271768
started,bundle,org.eclipse.mylyn.resources.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.resources.ui",1365775271900
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365775271997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365775295062
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365775296954
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365775297142
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365775298409
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365775298623
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365775300239
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365775300453
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365775302209
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365775302422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365775306765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775309507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775311422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775311913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775314517
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365775347810
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365775408800
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365775409469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365775410053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775412057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775413204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775413688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775420953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1365775432961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775436988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775438056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775438606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775440980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775472237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775514303
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365775519404
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365775519655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775522010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775522513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775523220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775526049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775538346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775543950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775544845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775559774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775569222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775571972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775579345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775582272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775585306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775598081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365775598689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775600995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775603211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775605521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775607203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775607710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775611167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775615323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775617647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775619519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775621892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365775624747
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365775625910
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365775627881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365775629325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775634340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775636708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775637690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775641633
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365775649119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775655184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775661513
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365775663450
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365775665505
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365775666563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775684912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775685722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775686066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775693841
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365775698923
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365775699105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365775704513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775710105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775717275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365775724333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365775738766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775741363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775743557
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365775746904
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365775781776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365775789885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775792530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775793287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775794201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775795440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775795995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775798147
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365775804199
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365775813800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775817724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775818641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775821928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775826248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775827803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775828439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775828632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775830146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775832227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775841828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775844177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775849513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775849815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775854212
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365775863654
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365775880771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775881522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775882592
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365775900007
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365775900207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365775905048
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365775906174
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365775906782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365775911361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365775954527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776028884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365776052080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365776052930
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365776060680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776078736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776080593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776081211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776083865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776089706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776095097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776108659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776109321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776115779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776248052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776269999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776270147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776276150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776299631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776300576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776301451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776322240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776323476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776324506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776355571
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365776356824
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365776357048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776362791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776370993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776371524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776372038
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365776373896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365776379700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776386814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776388030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365776388424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776389386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776390038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776391643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776393816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776396295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776396412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776399854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776460763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776467322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776467955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776469318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776500987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776515071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776516846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776519189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776519717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776524369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776532305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776534719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776555390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776562736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776564825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776565543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776600883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776609918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776612751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776614823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776616242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776617971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776618821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776635307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776636367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365776664844
