what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782043997
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365782046923
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365782047015
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365782050431
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365782050450
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365782051566
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365782052604
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365782053450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782053472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782067683
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365782069669
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365782100493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782102767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782110232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782111962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782115365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782118274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782126152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782129732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782133485
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365782136264
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365782136446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782144483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782144570
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365782163031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782167757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782169971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782172192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782173145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365782174832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365782184168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782198463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782198585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365782216629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365782216931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365782217076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365782217246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365782218047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365782218530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365782219437
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1365782229432
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365782240400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365782288251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782293403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782305206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365782312140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365782312599
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365782313558
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365782315186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782358830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782360489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365782381357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365782382864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782436280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782459539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782461293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782462895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365782489571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365782490374
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1365782538466
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365782542437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365782566099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365782567299
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1365782626639
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365782627701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782633893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782634965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782648626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782652765
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365782676027
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365782676996
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365782678264
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365782681915
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365782687528
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365782703328
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365782703543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365782715757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365782717448
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365782724566
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365782725561
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1365782731023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782732286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782733488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782740961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782742413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782753596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782756596
activated,view,com.android.ide.eclipse.ddms,,"com.android.ide.eclipse.ddms.views.LogCatView",1365782782025
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365782782593
activated,view,com.android.ide.eclipse.ddms,,"com.android.ide.eclipse.ddms.views.LogCatView",1365782785938
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365782803584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782823534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782824717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782825155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782829686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782859585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782860905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782861382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782863472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365782904200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365782904749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365782905078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365782905443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365782906395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365782906922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782919389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782920393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782920844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782935603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782937876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782940333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365782961830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365782970468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365782976673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365782982047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782985943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365782987061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783001733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783004308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783152037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783152627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783152844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783166724
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365783173403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365783201282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365783203716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783206507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783224797
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1365783246739
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1365783249568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783303055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783304313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365783306133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365783306327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365783306502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365783306661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365783306828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365783307017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365783307195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365783307372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365783308005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783321825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783322574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783322965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783432791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783433858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783437276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365783441526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365783442833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365783443213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365783443973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365783444941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365783445288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365783445677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365783446110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783450144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783451077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365783468075
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365783518180
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365783519379
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365783520730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365783526307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783526731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783527252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783527562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783528017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365783532167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783532482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783533381
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365783534705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365783537002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365783543107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365783545593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1365783548882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365783552028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1365783561973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365783563319
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365783572519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365783573641
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365783575725
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1365783584121
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1365783585956
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365783603612
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365783604727
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365783607525
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365783613303
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1365783615095
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365783616110
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365783617261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365783619681
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365783623363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783632933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365783633631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365783648621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365783650660
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1365783656280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365783705995
